molecule_name,potential_energy
dsgdb9nsd_001250,-347.0039
dsgdb9nsd_001251,-347.0134
dsgdb9nsd_001252,-363.0778
dsgdb9nsd_001254,-382.9336
dsgdb9nsd_001255,-342.0024
dsgdb9nsd_001256,-358.055
dsgdb9nsd_001257,-361.861
dsgdb9nsd_001258,-377.9169
dsgdb9nsd_001260,-327.1404
dsgdb9nsd_001261,-344.5298
dsgdb9nsd_001262,-308.6406
dsgdb9nsd_001266,-309.8346
dsgdb9nsd_001267,-345.7366
dsgdb9nsd_001268,-273.9436
dsgdb9nsd_001269,-309.8427
dsgdb9nsd_001270,-327.1361
dsgdb9nsd_001271,-363.0528
dsgdb9nsd_001272,-347.0193
dsgdb9nsd_001273,-363.0813
dsgdb9nsd_001274,-382.9476
dsgdb9nsd_001275,-311.1233
dsgdb9nsd_001278,-343.2328
dsgdb9nsd_001279,-347.0494
dsgdb9nsd_001280,-363.1031
dsgdb9nsd_001283,-363.07
dsgdb9nsd_001285,-347.0123
dsgdb9nsd_001286,-363.0732
dsgdb9nsd_001287,-363.0799
dsgdb9nsd_001289,-399.0014
dsgdb9nsd_001291,-312.3194
dsgdb9nsd_001294,-276.4227
dsgdb9nsd_001297,-312.319
dsgdb9nsd_001303,-325.9215
dsgdb9nsd_001304,-345.8141
dsgdb9nsd_001305,-325.9135
dsgdb9nsd_001307,-361.8452
dsgdb9nsd_001308,-345.7862
dsgdb9nsd_001312,-311.0858
dsgdb9nsd_001314,-346.9906
dsgdb9nsd_001317,-311.0865
dsgdb9nsd_001318,-311.0833
dsgdb9nsd_001320,-272.6944
dsgdb9nsd_001321,-288.793
dsgdb9nsd_001322,-288.7237
dsgdb9nsd_001323,-304.8205
dsgdb9nsd_001324,-308.5952
dsgdb9nsd_001325,-324.6898
dsgdb9nsd_001328,-309.8736
dsgdb9nsd_001330,-325.9039
dsgdb9nsd_001331,-345.7723
dsgdb9nsd_001333,-311.0765
dsgdb9nsd_001334,-327.114
dsgdb9nsd_001335,-346.9853
dsgdb9nsd_001337,-275.1806
dsgdb9nsd_001338,-311.0818
dsgdb9nsd_001340,-291.2055
dsgdb9nsd_001342,-346.9712
dsgdb9nsd_001343,-273.9783
dsgdb9nsd_001344,-325.9419
dsgdb9nsd_001350,-275.2084
dsgdb9nsd_001352,-311.1048
dsgdb9nsd_001353,-347.0112
dsgdb9nsd_001356,-347.0077
dsgdb9nsd_001357,-346.9797
dsgdb9nsd_001358,-382.8798
dsgdb9nsd_001359,-275.1796
dsgdb9nsd_001360,-311.0815
dsgdb9nsd_001363,-291.2023
dsgdb9nsd_001364,-306.131
dsgdb9nsd_001366,-322.2262
dsgdb9nsd_001367,-338.3116
dsgdb9nsd_001368,-343.3071
dsgdb9nsd_001369,-359.3926
dsgdb9nsd_001371,-359.3622
dsgdb9nsd_001373,-335.7116
dsgdb9nsd_001374,-339.4954
dsgdb9nsd_001376,-375.4477
dsgdb9nsd_001377,-359.382
dsgdb9nsd_001379,-396.54
dsgdb9nsd_001383,-396.551
dsgdb9nsd_001384,-306.1426
dsgdb9nsd_001385,-322.2317
dsgdb9nsd_001386,-343.3138
dsgdb9nsd_001388,-287.5456
dsgdb9nsd_001390,-307.3438
dsgdb9nsd_001392,-308.63
dsgdb9nsd_001394,-271.442
dsgdb9nsd_001396,-287.5396
dsgdb9nsd_001397,-303.635
dsgdb9nsd_001400,-319.6642
dsgdb9nsd_001403,-323.4353
dsgdb9nsd_001404,-339.5278
dsgdb9nsd_001405,-308.6188
dsgdb9nsd_001406,-324.7195
dsgdb9nsd_001407,-324.6726
dsgdb9nsd_001408,-340.7672
dsgdb9nsd_001409,-344.525
dsgdb9nsd_001413,-324.6806
dsgdb9nsd_001415,-324.6477
dsgdb9nsd_001419,-344.5158
dsgdb9nsd_001421,-345.7957
dsgdb9nsd_001422,-361.8609
dsgdb9nsd_001423,-361.8273
dsgdb9nsd_001425,-361.8512
dsgdb9nsd_001426,-381.701
dsgdb9nsd_001427,-341.9935
dsgdb9nsd_001428,-361.8531
dsgdb9nsd_001430,-341.9895
dsgdb9nsd_001433,-324.6964
dsgdb9nsd_001434,-344.5586
dsgdb9nsd_001435,-308.6286
dsgdb9nsd_001437,-324.6898
dsgdb9nsd_001444,-345.8091
dsgdb9nsd_001445,-342.0074
dsgdb9nsd_001447,-361.8659
dsgdb9nsd_001449,-358.0593
dsgdb9nsd_001450,-377.9276
dsgdb9nsd_001453,-381.7293
dsgdb9nsd_001454,-377.9091
dsgdb9nsd_001457,-377.8966
dsgdb9nsd_001459,-381.6989
dsgdb9nsd_001461,-397.7689
dsgdb9nsd_001462,-397.7551
dsgdb9nsd_001464,-345.7447
dsgdb9nsd_001465,-273.9428
dsgdb9nsd_001468,-309.83
dsgdb9nsd_001469,-325.9287
dsgdb9nsd_001471,-290.0314
dsgdb9nsd_001472,-309.8336
dsgdb9nsd_001474,-306.0457
dsgdb9nsd_001475,-309.8234
dsgdb9nsd_001476,-325.9224
dsgdb9nsd_001477,-345.7373
dsgdb9nsd_001478,-361.8292
dsgdb9nsd_001480,-363.0747
dsgdb9nsd_001482,-382.9353
dsgdb9nsd_001483,-311.1093
dsgdb9nsd_001484,-327.1751
dsgdb9nsd_001485,-347.0368
dsgdb9nsd_001488,-382.9127
dsgdb9nsd_001491,-308.6274
dsgdb9nsd_001493,-320.8894
dsgdb9nsd_001494,-324.6856
dsgdb9nsd_001495,-324.6611
dsgdb9nsd_001496,-340.752
dsgdb9nsd_001497,-344.5491
dsgdb9nsd_001498,-360.6381
dsgdb9nsd_001499,-340.7399
dsgdb9nsd_001501,-360.5982
dsgdb9nsd_001502,-344.5234
dsgdb9nsd_001504,-345.8032
dsgdb9nsd_001505,-341.9737
dsgdb9nsd_001507,-361.8404
dsgdb9nsd_001509,-381.6848
dsgdb9nsd_001510,-381.6918
dsgdb9nsd_001511,-347.0208
dsgdb9nsd_001513,-311.1241
dsgdb9nsd_001515,-327.1797
dsgdb9nsd_001516,-347.0453
dsgdb9nsd_001517,-327.1825
dsgdb9nsd_001518,-363.0707
dsgdb9nsd_001519,-343.2262
dsgdb9nsd_001520,-363.0964
dsgdb9nsd_001521,-327.1573
dsgdb9nsd_001522,-363.0536
dsgdb9nsd_001523,-363.0587
dsgdb9nsd_001525,-363.0817
dsgdb9nsd_001526,-382.9397
dsgdb9nsd_001528,-363.0765
dsgdb9nsd_001530,-363.0687
dsgdb9nsd_001533,-363.0327
dsgdb9nsd_001534,-382.8949
dsgdb9nsd_001535,-382.9268
dsgdb9nsd_001536,-382.9105
dsgdb9nsd_001537,-309.8275
dsgdb9nsd_001539,-273.9318
dsgdb9nsd_001540,-290.0309
dsgdb9nsd_001542,-309.8316
dsgdb9nsd_001543,-325.928
dsgdb9nsd_001549,-325.9208
dsgdb9nsd_001551,-345.7179
dsgdb9nsd_001553,-341.9593
dsgdb9nsd_001555,-361.8235
dsgdb9nsd_001556,-347.0055
dsgdb9nsd_001558,-347.0167
dsgdb9nsd_001559,-327.168
dsgdb9nsd_001560,-347.0053
dsgdb9nsd_001562,-347.0014
dsgdb9nsd_001563,-382.9046
dsgdb9nsd_001564,-382.9131
dsgdb9nsd_001566,-312.3175
dsgdb9nsd_001567,-312.3123
dsgdb9nsd_001568,-348.223
dsgdb9nsd_001569,-348.2145
dsgdb9nsd_001570,-276.421
dsgdb9nsd_001571,-312.3198
dsgdb9nsd_001573,-312.3262
dsgdb9nsd_001574,-348.2268
dsgdb9nsd_001577,-348.2127
dsgdb9nsd_001579,-348.2037
dsgdb9nsd_001581,-384.1234
dsgdb9nsd_001582,-343.3171
dsgdb9nsd_001583,-359.4038
dsgdb9nsd_001586,-359.3826
dsgdb9nsd_001587,-380.4862
dsgdb9nsd_001590,-344.5313
dsgdb9nsd_001592,-308.6307
dsgdb9nsd_001593,-324.6946
dsgdb9nsd_001594,-324.7276
dsgdb9nsd_001595,-340.7915
dsgdb9nsd_001597,-360.5939
dsgdb9nsd_001598,-376.6885
dsgdb9nsd_001601,-356.8206
dsgdb9nsd_001603,-324.7178
dsgdb9nsd_001604,-344.5318
dsgdb9nsd_001605,-360.619
dsgdb9nsd_001606,-320.8801
dsgdb9nsd_001607,-324.6767
dsgdb9nsd_001608,-340.7689
dsgdb9nsd_001609,-345.803
dsgdb9nsd_001610,-381.7049
dsgdb9nsd_001611,-341.9596
dsgdb9nsd_001613,-306.0451
dsgdb9nsd_001615,-290.0312
dsgdb9nsd_001617,-309.8322
dsgdb9nsd_001619,-322.0952
dsgdb9nsd_001622,-341.9639
dsgdb9nsd_001623,-345.7321
dsgdb9nsd_001625,-311.1093
dsgdb9nsd_001627,-327.1687
dsgdb9nsd_001628,-347.0126
dsgdb9nsd_001630,-381.7085
dsgdb9nsd_001632,-361.8751
dsgdb9nsd_001634,-358.0537
dsgdb9nsd_001635,-341.9964
dsgdb9nsd_001636,-361.8849
dsgdb9nsd_001638,-377.9397
dsgdb9nsd_001640,-341.9889
dsgdb9nsd_001641,-358.0552
dsgdb9nsd_001642,-377.9179
dsgdb9nsd_001643,-381.7151
dsgdb9nsd_001644,-345.8173
dsgdb9nsd_001647,-341.9867
dsgdb9nsd_001650,-377.9476
dsgdb9nsd_001651,-381.7329
dsgdb9nsd_001653,-397.7983
dsgdb9nsd_001656,-347.0243
dsgdb9nsd_001657,-382.9269
dsgdb9nsd_001660,-327.1709
dsgdb9nsd_001661,-363.0732
dsgdb9nsd_001663,-363.0855
dsgdb9nsd_001666,-363.0774
dsgdb9nsd_001667,-382.9487
dsgdb9nsd_001668,-363.0865
dsgdb9nsd_001672,-363.0816
dsgdb9nsd_001674,-327.1831
dsgdb9nsd_001676,-347.0288
dsgdb9nsd_001677,-363.0905
dsgdb9nsd_001678,-327.1724
dsgdb9nsd_001679,-343.2246
dsgdb9nsd_001687,-312.3172
dsgdb9nsd_001689,-348.2214
dsgdb9nsd_001690,-384.1288
dsgdb9nsd_001691,-276.4181
dsgdb9nsd_001692,-312.3232
dsgdb9nsd_001693,-312.325
dsgdb9nsd_001696,-348.2173
dsgdb9nsd_001697,-272.6918
dsgdb9nsd_001701,-324.6861
dsgdb9nsd_001704,-304.8239
dsgdb9nsd_001705,-320.8477
dsgdb9nsd_001706,-340.7141
dsgdb9nsd_001707,-308.5936
dsgdb9nsd_001712,-309.8713
dsgdb9nsd_001714,-345.7635
dsgdb9nsd_001715,-345.7797
dsgdb9nsd_001716,-381.6715
dsgdb9nsd_001718,-346.9865
dsgdb9nsd_001719,-346.9748
dsgdb9nsd_001720,-275.1803
dsgdb9nsd_001721,-311.0847
dsgdb9nsd_001722,-311.0758
dsgdb9nsd_001723,-311.0864
dsgdb9nsd_001727,-346.9879
dsgdb9nsd_001729,-272.7012
dsgdb9nsd_001730,-288.7317
dsgdb9nsd_001731,-308.5993
dsgdb9nsd_001732,-308.5995
dsgdb9nsd_001733,-272.6888
dsgdb9nsd_001734,-288.7194
dsgdb9nsd_001735,-308.5895
dsgdb9nsd_001737,-304.8181
dsgdb9nsd_001739,-308.5909
dsgdb9nsd_001741,-325.9287
dsgdb9nsd_001742,-345.7887
dsgdb9nsd_001744,-325.8976
dsgdb9nsd_001746,-345.7654
dsgdb9nsd_001747,-311.0756
dsgdb9nsd_001752,-311.0746
dsgdb9nsd_001753,-311.0694
dsgdb9nsd_001754,-327.1021
dsgdb9nsd_001755,-346.9696
dsgdb9nsd_001756,-346.9719
dsgdb9nsd_001759,-324.6883
dsgdb9nsd_001760,-272.6915
dsgdb9nsd_001761,-288.7904
dsgdb9nsd_001762,-304.8189
dsgdb9nsd_001764,-324.6874
dsgdb9nsd_001766,-304.8211
dsgdb9nsd_001768,-324.6884
dsgdb9nsd_001769,-288.7088
dsgdb9nsd_001770,-304.8062
dsgdb9nsd_001771,-340.725
dsgdb9nsd_001772,-320.8553
dsgdb9nsd_001773,-340.7196
dsgdb9nsd_001774,-344.4892
dsgdb9nsd_001775,-360.5843
dsgdb9nsd_001777,-309.8747
dsgdb9nsd_001778,-345.7752
dsgdb9nsd_001779,-325.9084
dsgdb9nsd_001780,-345.7758
dsgdb9nsd_001781,-325.8938
dsgdb9nsd_001782,-381.674
dsgdb9nsd_001784,-311.0778
dsgdb9nsd_001787,-346.987
dsgdb9nsd_001788,-275.1792
dsgdb9nsd_001789,-311.0791
dsgdb9nsd_001791,-311.0866
dsgdb9nsd_001793,-346.9806
dsgdb9nsd_001794,-327.1029
dsgdb9nsd_001795,-311.0722
dsgdb9nsd_001797,-382.8798
dsgdb9nsd_001798,-309.8829
dsgdb9nsd_001799,-325.9149
dsgdb9nsd_001801,-345.7836
dsgdb9nsd_001804,-361.8455
dsgdb9nsd_001805,-361.8478
dsgdb9nsd_001809,-311.0784
dsgdb9nsd_001810,-311.0812
dsgdb9nsd_001811,-327.1137
dsgdb9nsd_001812,-346.9871
dsgdb9nsd_001813,-346.9852
dsgdb9nsd_001814,-275.1754
dsgdb9nsd_001815,-311.0763
dsgdb9nsd_001816,-311.0813
dsgdb9nsd_001817,-327.1141
dsgdb9nsd_001819,-339.5715
dsgdb9nsd_001820,-359.437
dsgdb9nsd_001821,-343.3838
dsgdb9nsd_001823,-360.6375
dsgdb9nsd_001825,-360.6657
dsgdb9nsd_001826,-356.851
dsgdb9nsd_001827,-376.7146
dsgdb9nsd_001829,-376.7143
dsgdb9nsd_001831,-376.7115
dsgdb9nsd_001835,-360.6664
dsgdb9nsd_001836,-376.7419
dsgdb9nsd_001837,-324.7241
dsgdb9nsd_001838,-308.6952
dsgdb9nsd_001840,-344.6143
dsgdb9nsd_001844,-360.6587
dsgdb9nsd_001845,-308.6853
dsgdb9nsd_001846,-324.7483
dsgdb9nsd_001849,-340.8004
dsgdb9nsd_001853,-324.7438
dsgdb9nsd_001856,-344.5838
dsgdb9nsd_001857,-273.9791
dsgdb9nsd_001858,-309.8805
dsgdb9nsd_001859,-309.8806
dsgdb9nsd_001860,-345.7813
dsgdb9nsd_001861,-309.8853
dsgdb9nsd_001862,-273.9848
dsgdb9nsd_001863,-325.9493
dsgdb9nsd_001864,-345.8053
dsgdb9nsd_001865,-325.9489
dsgdb9nsd_001866,-309.9122
dsgdb9nsd_001867,-325.9744
dsgdb9nsd_001870,-342.0202
dsgdb9nsd_001872,-325.9455
dsgdb9nsd_001873,-361.8546
dsgdb9nsd_001875,-361.8856
dsgdb9nsd_001879,-325.9265
dsgdb9nsd_001880,-345.8116
dsgdb9nsd_001883,-381.7341
dsgdb9nsd_001886,-325.9472
dsgdb9nsd_001888,-347.0097
dsgdb9nsd_001889,-275.2104
dsgdb9nsd_001890,-311.1147
dsgdb9nsd_001892,-311.1102
dsgdb9nsd_001893,-347.0172
dsgdb9nsd_001895,-309.8206
dsgdb9nsd_001896,-345.7169
dsgdb9nsd_001897,-273.9165
dsgdb9nsd_001898,-309.8077
dsgdb9nsd_001901,-325.8367
dsgdb9nsd_001902,-345.7254
dsgdb9nsd_001904,-344.5341
dsgdb9nsd_001905,-324.6686
dsgdb9nsd_001907,-324.69
dsgdb9nsd_001908,-344.5603
dsgdb9nsd_001909,-324.6776
dsgdb9nsd_001910,-344.5371
dsgdb9nsd_001912,-345.744
dsgdb9nsd_001913,-309.8398
dsgdb9nsd_001916,-309.8362
dsgdb9nsd_001918,-325.8538
dsgdb9nsd_001919,-345.7379
dsgdb9nsd_001920,-272.7046
dsgdb9nsd_001921,-308.5998
dsgdb9nsd_001922,-308.6065
dsgdb9nsd_001924,-309.8557
dsgdb9nsd_001925,-309.8522
dsgdb9nsd_001926,-309.8601
dsgdb9nsd_001928,-345.7522
dsgdb9nsd_001929,-273.9412
dsgdb9nsd_001930,-309.8345
dsgdb9nsd_001934,-309.8472
dsgdb9nsd_001935,-345.7367
dsgdb9nsd_001936,-323.4256
dsgdb9nsd_001937,-339.5179
dsgdb9nsd_001938,-307.3911
dsgdb9nsd_001941,-343.318
dsgdb9nsd_001943,-360.6013
dsgdb9nsd_001945,-360.6283
dsgdb9nsd_001946,-380.4932
dsgdb9nsd_001949,-288.7908
dsgdb9nsd_001950,-304.8178
dsgdb9nsd_001951,-308.5912
dsgdb9nsd_001952,-324.6869
dsgdb9nsd_001953,-304.8126
dsgdb9nsd_001954,-308.5933
dsgdb9nsd_001955,-324.6915
dsgdb9nsd_001957,-345.7703
dsgdb9nsd_001959,-345.7708
dsgdb9nsd_001960,-361.826
dsgdb9nsd_001961,-325.9171
dsgdb9nsd_001963,-309.8825
dsgdb9nsd_001964,-325.9451
dsgdb9nsd_001965,-345.817
dsgdb9nsd_001966,-325.9031
dsgdb9nsd_001967,-345.7732
dsgdb9nsd_001968,-361.8215
dsgdb9nsd_001969,-345.7795
dsgdb9nsd_001970,-361.8418
dsgdb9nsd_001971,-381.7143
dsgdb9nsd_001972,-311.0801
dsgdb9nsd_001973,-346.9871
dsgdb9nsd_001974,-275.1833
dsgdb9nsd_001975,-311.0881
dsgdb9nsd_001976,-311.0842
dsgdb9nsd_001978,-346.9755
dsgdb9nsd_001979,-327.094
dsgdb9nsd_001980,-346.981
dsgdb9nsd_001981,-325.906
dsgdb9nsd_001982,-309.8745
dsgdb9nsd_001983,-325.9027
dsgdb9nsd_001986,-325.9332
dsgdb9nsd_001987,-345.7994
dsgdb9nsd_001988,-325.9373
dsgdb9nsd_001989,-341.9672
dsgdb9nsd_001990,-361.8387
dsgdb9nsd_001991,-341.9616
dsgdb9nsd_001992,-341.984
dsgdb9nsd_001995,-275.1765
dsgdb9nsd_001996,-311.076
dsgdb9nsd_001997,-291.1998
dsgdb9nsd_001999,-311.0783
dsgdb9nsd_002000,-346.9789
dsgdb9nsd_002001,-327.1005
dsgdb9nsd_002002,-271.4265
dsgdb9nsd_002004,-287.4373
dsgdb9nsd_002007,-323.403
dsgdb9nsd_002008,-303.5326
dsgdb9nsd_002009,-308.6012
dsgdb9nsd_002010,-344.4856
dsgdb9nsd_002011,-324.6101
dsgdb9nsd_002017,-309.8118
dsgdb9nsd_002018,-345.7043
dsgdb9nsd_002020,-324.6726
dsgdb9nsd_002021,-308.6352
dsgdb9nsd_002023,-344.5651
dsgdb9nsd_002024,-324.6646
dsgdb9nsd_002026,-273.9366
dsgdb9nsd_002027,-309.839
dsgdb9nsd_002028,-309.8394
dsgdb9nsd_002029,-305.9871
dsgdb9nsd_002030,-325.857
dsgdb9nsd_002032,-325.8687
dsgdb9nsd_002034,-273.9343
dsgdb9nsd_002035,-289.9623
dsgdb9nsd_002036,-309.8337
dsgdb9nsd_002037,-289.9597
dsgdb9nsd_002038,-309.8323
dsgdb9nsd_002039,-309.8374
dsgdb9nsd_002040,-325.8651
dsgdb9nsd_002041,-345.7357
dsgdb9nsd_002042,-325.8615
dsgdb9nsd_002043,-273.9048
dsgdb9nsd_002044,-309.7977
dsgdb9nsd_002046,-345.7092
dsgdb9nsd_002048,-309.8251
dsgdb9nsd_002049,-309.8333
dsgdb9nsd_002051,-324.7071
dsgdb9nsd_002052,-324.7401
dsgdb9nsd_002053,-344.5974
dsgdb9nsd_002054,-308.6818
dsgdb9nsd_002056,-360.6509
dsgdb9nsd_002057,-360.6232
dsgdb9nsd_002058,-360.653
dsgdb9nsd_002059,-340.7942
dsgdb9nsd_002060,-308.6883
dsgdb9nsd_002061,-324.7311
dsgdb9nsd_002064,-324.7418
dsgdb9nsd_002066,-325.9414
dsgdb9nsd_002067,-361.8394
dsgdb9nsd_002068,-341.965
dsgdb9nsd_002070,-361.8424
dsgdb9nsd_002071,-309.9146
dsgdb9nsd_002072,-325.9717
dsgdb9nsd_002074,-325.938
dsgdb9nsd_002075,-345.8025
dsgdb9nsd_002078,-341.9958
dsgdb9nsd_002079,-361.854
dsgdb9nsd_002080,-361.861
dsgdb9nsd_002081,-381.7193
dsgdb9nsd_002085,-381.7392
dsgdb9nsd_002086,-273.9894
dsgdb9nsd_002088,-309.881
dsgdb9nsd_002094,-309.8862
dsgdb9nsd_002095,-361.8327
dsgdb9nsd_002096,-273.9846
dsgdb9nsd_002097,-325.9362
dsgdb9nsd_002098,-309.8759
dsgdb9nsd_002099,-309.8799
dsgdb9nsd_002100,-309.8857
dsgdb9nsd_002101,-345.7736
dsgdb9nsd_002103,-311.1149
dsgdb9nsd_002104,-311.1109
dsgdb9nsd_002105,-311.1111
dsgdb9nsd_002109,-347.0172
dsgdb9nsd_002111,-347.0109
dsgdb9nsd_002112,-347.0119
dsgdb9nsd_002113,-382.9085
dsgdb9nsd_002115,-343.3705
dsgdb9nsd_002116,-359.4296
dsgdb9nsd_002119,-376.6669
dsgdb9nsd_002120,-396.5546
dsgdb9nsd_002122,-360.6576
dsgdb9nsd_002124,-360.6168
dsgdb9nsd_002125,-380.4799
dsgdb9nsd_002126,-416.44
dsgdb9nsd_002127,-273.9892
dsgdb9nsd_002128,-309.8825
dsgdb9nsd_002129,-308.6944
dsgdb9nsd_002132,-344.6143
dsgdb9nsd_002133,-340.7819
dsgdb9nsd_002134,-308.6791
dsgdb9nsd_002136,-320.9002
dsgdb9nsd_002137,-340.792
dsgdb9nsd_002140,-320.8977
dsgdb9nsd_002142,-344.5768
dsgdb9nsd_002143,-360.6333
dsgdb9nsd_002144,-308.6875
dsgdb9nsd_002145,-324.7392
dsgdb9nsd_002147,-309.88
dsgdb9nsd_002148,-273.9764
dsgdb9nsd_002149,-309.8803
dsgdb9nsd_002150,-325.9381
dsgdb9nsd_002151,-345.7844
dsgdb9nsd_002152,-309.8867
dsgdb9nsd_002154,-309.8817
dsgdb9nsd_002155,-309.9128
dsgdb9nsd_002156,-325.9727
dsgdb9nsd_002158,-345.8364
dsgdb9nsd_002160,-345.8058
dsgdb9nsd_002161,-361.8434
dsgdb9nsd_002162,-381.7323
dsgdb9nsd_002163,-325.9694
dsgdb9nsd_002166,-361.8679
dsgdb9nsd_002167,-345.8133
dsgdb9nsd_002168,-361.8735
dsgdb9nsd_002170,-381.7352
dsgdb9nsd_002171,-361.8364
dsgdb9nsd_002172,-381.701
dsgdb9nsd_002176,-311.1023
dsgdb9nsd_002177,-347.0053
dsgdb9nsd_002178,-347.0091
dsgdb9nsd_002179,-347.0113
dsgdb9nsd_002180,-347.0153
dsgdb9nsd_002182,-345.7837
dsgdb9nsd_002183,-309.8836
dsgdb9nsd_002184,-345.7835
dsgdb9nsd_002185,-325.9451
dsgdb9nsd_002186,-325.9063
dsgdb9nsd_002187,-325.9458
dsgdb9nsd_002188,-361.8441
dsgdb9nsd_002189,-325.9248
dsgdb9nsd_002190,-341.9576
dsgdb9nsd_002191,-361.8232
dsgdb9nsd_002193,-361.8495
dsgdb9nsd_002194,-381.7136
dsgdb9nsd_002195,-381.683
dsgdb9nsd_002197,-345.7841
dsgdb9nsd_002198,-325.9429
dsgdb9nsd_002199,-325.9151
dsgdb9nsd_002201,-361.8391
dsgdb9nsd_002205,-311.0839
dsgdb9nsd_002209,-346.9888
dsgdb9nsd_002210,-382.8937
dsgdb9nsd_002211,-273.9383
dsgdb9nsd_002213,-309.8374
dsgdb9nsd_002214,-345.7371
dsgdb9nsd_002216,-345.7376
dsgdb9nsd_002218,-345.7282
dsgdb9nsd_002220,-273.9362
dsgdb9nsd_002221,-309.8355
dsgdb9nsd_002222,-309.8318
dsgdb9nsd_002224,-345.7256
dsgdb9nsd_002225,-345.7372
dsgdb9nsd_002227,-272.7366
dsgdb9nsd_002228,-324.692
dsgdb9nsd_002229,-288.7692
dsgdb9nsd_002231,-308.6352
dsgdb9nsd_002232,-272.7367
dsgdb9nsd_002233,-324.6905
dsgdb9nsd_002235,-308.6388
dsgdb9nsd_002236,-308.6346
dsgdb9nsd_002237,-273.9705
dsgdb9nsd_002241,-345.7576
dsgdb9nsd_002242,-309.8777
dsgdb9nsd_002243,-325.8993
dsgdb9nsd_002244,-345.7671
dsgdb9nsd_002246,-345.7632
dsgdb9nsd_002247,-345.7589
dsgdb9nsd_002248,-308.6417
dsgdb9nsd_002249,-324.6882
dsgdb9nsd_002250,-324.6646
dsgdb9nsd_002251,-344.556
dsgdb9nsd_002252,-324.667
dsgdb9nsd_002253,-324.6646
dsgdb9nsd_002255,-340.6986
dsgdb9nsd_002260,-380.4498
dsgdb9nsd_002262,-325.8666
dsgdb9nsd_002263,-325.8731
dsgdb9nsd_002265,-273.9375
dsgdb9nsd_002266,-309.8368
dsgdb9nsd_002268,-309.8318
dsgdb9nsd_002269,-345.7293
dsgdb9nsd_002270,-345.7392
dsgdb9nsd_002271,-272.6896
dsgdb9nsd_002272,-308.587
dsgdb9nsd_002273,-308.5832
dsgdb9nsd_002274,-288.7884
dsgdb9nsd_002275,-324.6847
dsgdb9nsd_002280,-345.7652
dsgdb9nsd_002282,-325.8901
dsgdb9nsd_002284,-361.8242
dsgdb9nsd_002285,-345.7922
dsgdb9nsd_002286,-381.682
dsgdb9nsd_002287,-272.7014
dsgdb9nsd_002288,-308.5953
dsgdb9nsd_002290,-325.9118
dsgdb9nsd_002291,-275.18
dsgdb9nsd_002293,-311.0743
dsgdb9nsd_002294,-311.0778
dsgdb9nsd_002295,-346.9698
dsgdb9nsd_002296,-311.0692
dsgdb9nsd_002298,-346.9635
dsgdb9nsd_002299,-311.0765
dsgdb9nsd_002301,-346.9705
dsgdb9nsd_002302,-272.7017
dsgdb9nsd_002303,-308.6002
dsgdb9nsd_002304,-288.7203
dsgdb9nsd_002305,-288.7301
dsgdb9nsd_002306,-308.6005
dsgdb9nsd_002307,-272.6859
dsgdb9nsd_002309,-288.705
dsgdb9nsd_002311,-288.7181
dsgdb9nsd_002312,-304.8168
dsgdb9nsd_002317,-308.5855
dsgdb9nsd_002318,-324.6848
dsgdb9nsd_002319,-309.8646
dsgdb9nsd_002320,-325.927
dsgdb9nsd_002321,-345.7853
dsgdb9nsd_002322,-325.8856
dsgdb9nsd_002323,-325.897
dsgdb9nsd_002324,-345.7667
dsgdb9nsd_002325,-325.8832
dsgdb9nsd_002326,-345.7632
dsgdb9nsd_002328,-361.7905
dsgdb9nsd_002329,-381.6805
dsgdb9nsd_002331,-327.0994
dsgdb9nsd_002332,-327.107
dsgdb9nsd_002333,-346.9781
dsgdb9nsd_002335,-311.0767
dsgdb9nsd_002339,-311.0727
dsgdb9nsd_002340,-346.97
dsgdb9nsd_002342,-311.0659
dsgdb9nsd_002343,-346.9651
dsgdb9nsd_002344,-327.086
dsgdb9nsd_002345,-327.0977
dsgdb9nsd_002346,-346.9676
dsgdb9nsd_002347,-346.9732
dsgdb9nsd_002348,-309.8802
dsgdb9nsd_002349,-345.7757
dsgdb9nsd_002350,-345.7723
dsgdb9nsd_002351,-325.9339
dsgdb9nsd_002353,-361.8418
dsgdb9nsd_002354,-361.8343
dsgdb9nsd_002355,-341.9864
dsgdb9nsd_002358,-275.1808
dsgdb9nsd_002359,-311.0795
dsgdb9nsd_002360,-311.0751
dsgdb9nsd_002361,-311.0822
dsgdb9nsd_002362,-346.9864
dsgdb9nsd_002366,-291.1978
dsgdb9nsd_002367,-311.0824
dsgdb9nsd_002368,-291.203
dsgdb9nsd_002369,-311.08
dsgdb9nsd_002370,-346.9764
dsgdb9nsd_002371,-327.0997
dsgdb9nsd_002373,-346.9821
dsgdb9nsd_002374,-345.7874
dsgdb9nsd_002375,-309.8839
dsgdb9nsd_002379,-325.9083
dsgdb9nsd_002380,-341.9686
dsgdb9nsd_002381,-345.7779
dsgdb9nsd_002383,-325.8997
dsgdb9nsd_002385,-361.8486
dsgdb9nsd_002387,-273.9377
dsgdb9nsd_002388,-309.8423
dsgdb9nsd_002389,-309.8324
dsgdb9nsd_002393,-309.834
dsgdb9nsd_002394,-309.8297
dsgdb9nsd_002396,-309.8443
dsgdb9nsd_002399,-309.8345
dsgdb9nsd_002401,-345.7272
dsgdb9nsd_002402,-308.6097
dsgdb9nsd_002403,-324.6343
