molecule_name,X,Y,Z
dsgdb9nsd_000852,-1.4148,-2.1103,1.0565
dsgdb9nsd_000854,0.339,1.2962,1.1324
dsgdb9nsd_000855,-0.3115,2.0549,1.0853
dsgdb9nsd_000857,2.7938,1.0409,0.9099
dsgdb9nsd_000858,2.0156,-0.5875,0.9621
dsgdb9nsd_000861,0,1.8965,0
dsgdb9nsd_000862,0,-0.1269,0.0001
dsgdb9nsd_000864,-0.7417,-0.1173,1.1285
dsgdb9nsd_000865,-0.4382,-0.7218,0.0012
dsgdb9nsd_000866,-0.9713,-1.4747,0.0003
dsgdb9nsd_000867,0.1692,-1.6934,1.0074
dsgdb9nsd_000868,-0.9094,-2.1424,0.0001
dsgdb9nsd_000869,0.7772,-0.0382,-0.001
dsgdb9nsd_000870,1.6734,-1.6493,1.0935
dsgdb9nsd_000872,-0.0001,0.3173,0.0011
dsgdb9nsd_000875,0.4319,-1.9828,0.002
dsgdb9nsd_000878,-0.4906,-1.0486,0.0005
dsgdb9nsd_000882,-3.7698,1.3223,-0.0033
dsgdb9nsd_000883,3.2065,3.5091,-0.0004
dsgdb9nsd_000887,4.6685,1.4649,-0.0003
dsgdb9nsd_000890,-3.8923,3.2322,1.1247
dsgdb9nsd_000893,-5.3268,1.1905,1.053
dsgdb9nsd_000901,-1.2297,-0.7495,1.1732
dsgdb9nsd_000903,2.9366,-2.0372,0.0003
dsgdb9nsd_000904,2.3713,-1.8164,1.1275
dsgdb9nsd_000905,-3.0645,-0.4199,-0.0001
dsgdb9nsd_000910,7.1885,1.7249,-0.0006
dsgdb9nsd_000912,4.4478,1.7553,0.0004
dsgdb9nsd_000913,5.2453,0,0.0003
dsgdb9nsd_000917,-1.4885,-2.1885,-0.0001
dsgdb9nsd_000918,-1.0184,-0.6945,0
dsgdb9nsd_000919,-1.8755,-2.5332,0.0001
dsgdb9nsd_000921,-4.7099,3.3201,-0.0004
dsgdb9nsd_000922,2.4434,3.0734,-0.0001
dsgdb9nsd_000928,-2.2018,0.7874,0
dsgdb9nsd_000929,-3.1613,-1.0745,0.0002
dsgdb9nsd_000930,0.3233,-0.0004,0.0336
dsgdb9nsd_000932,-1.3893,1.8879,0
dsgdb9nsd_000933,-0.5628,-0.1504,0
dsgdb9nsd_000934,2.6778,-0.0006,0.0336
dsgdb9nsd_000935,0.6564,1.6135,0.0001
dsgdb9nsd_000936,-1.564,-0.0564,0.0002
dsgdb9nsd_000938,-1.6324,1.7738,0
dsgdb9nsd_000940,-1.291,0,0.998
dsgdb9nsd_000942,-1.848,-0.1261,0.8157
dsgdb9nsd_000943,3.6685,0,0.9348
dsgdb9nsd_000945,-0.0381,0,0.6174
dsgdb9nsd_000947,-3.0979,1.7488,0.6581
dsgdb9nsd_000948,2.6127,0,0.0002
dsgdb9nsd_000950,-2.3957,1.226,0
dsgdb9nsd_000951,1.2581,3.1003,0
dsgdb9nsd_000952,0.2822,-1.3634,0
dsgdb9nsd_000953,2.4549,1.2131,0.0001
dsgdb9nsd_000957,-1.2572,0.5464,0
dsgdb9nsd_000958,-0.4118,1.3865,0
dsgdb9nsd_000959,0.4956,1.6823,-0.001
dsgdb9nsd_000961,0.5305,3.4567,0.0012
dsgdb9nsd_000965,1.4054,0.3627,1.0964
dsgdb9nsd_000966,-0.2475,1.0229,0.0006
dsgdb9nsd_000969,0.8707,-1.1556,-0.0003
dsgdb9nsd_000970,-1.1533,1.0134,-0.0012
dsgdb9nsd_000972,-0.2938,-0.3714,0.0026
dsgdb9nsd_000973,0.1347,0.7878,0.0538
dsgdb9nsd_000975,0.3247,-0.2756,0.9741
dsgdb9nsd_000976,-0.7684,1.0412,-0.89
dsgdb9nsd_000977,-0.5031,0.0525,-0.0001
dsgdb9nsd_000978,-0.3894,0.776,0.0226
dsgdb9nsd_000980,0.6179,0.4851,0.4952
dsgdb9nsd_000981,-0.1613,-0.4647,0.0001
dsgdb9nsd_000982,0.3853,1.4085,0.0001
dsgdb9nsd_000983,-0.4288,-0.2746,0.1705
dsgdb9nsd_000985,-0.5876,1.5287,0.0065
dsgdb9nsd_000986,1.553,0,0.0004
dsgdb9nsd_000987,-1.3146,0.1451,1.0861
dsgdb9nsd_000988,-0.6021,-1.6201,0.0015
dsgdb9nsd_000989,1.0697,0,0.0002
dsgdb9nsd_000991,-1.2376,-0.0063,-0.0032
dsgdb9nsd_000992,1.275,-2.8551,0.0007
dsgdb9nsd_000993,1.5036,-0.0032,-0.0015
dsgdb9nsd_000994,-1.739,2.3663,0.1386
dsgdb9nsd_000995,1.7351,1.1424,-0.0002
dsgdb9nsd_000996,1.59,0.1234,0.6576
dsgdb9nsd_000997,1.1351,0.3306,-0.1027
dsgdb9nsd_000998,-2.323,2.9658,-0.0159
dsgdb9nsd_000999,2.134,-1.2076,-0.0022
dsgdb9nsd_001000,-3.7301,1.571,0
dsgdb9nsd_001001,-3.1411,0.7458,0.0001
dsgdb9nsd_001002,-1.7639,-3.0176,0.0019
dsgdb9nsd_001004,-0.1416,-4.5771,0.0007
dsgdb9nsd_001006,-0.7523,0.5732,0.0001
dsgdb9nsd_001007,-1.4312,-2.8128,0
dsgdb9nsd_001010,0.5961,-1.3628,-0.0001
dsgdb9nsd_001011,-4.1386,-1.5228,0.0002
dsgdb9nsd_001013,2.385,-2.6747,0
dsgdb9nsd_001014,2.7559,-0.3104,0
dsgdb9nsd_001015,4.2004,3.5114,0.0002
dsgdb9nsd_001016,4.577,-1.2117,0.0001
dsgdb9nsd_001020,-0.6032,1.4939,0
dsgdb9nsd_001023,3.9724,0.2746,0.0004
dsgdb9nsd_001025,-3.4588,-2.659,0
dsgdb9nsd_001031,-4.6494,-0.3326,0.0002
dsgdb9nsd_001034,-3.3128,2.6772,0.0002
dsgdb9nsd_001037,-3.1116,-0.2333,0.0076
dsgdb9nsd_001038,2.3858,1.9272,0
dsgdb9nsd_001040,0.1623,0.4323,0.059
dsgdb9nsd_001042,0.6784,3.3381,-0.2755
dsgdb9nsd_001043,-0.243,1.3522,-0.1413
dsgdb9nsd_001044,1.1569,-0.7931,0.0474
dsgdb9nsd_001045,-1.1102,0.7031,0.7295
dsgdb9nsd_001047,-0.8263,-1.5099,0.6276
dsgdb9nsd_001048,1.7886,2.4659,0.0018
dsgdb9nsd_001050,2.1702,-2.3209,0.0013
dsgdb9nsd_001051,2.3836,-1.3872,0.4926
dsgdb9nsd_001053,-0.1851,0.1251,-0.0004
dsgdb9nsd_001054,1.5567,-0.522,-0.0001
dsgdb9nsd_001055,-1.8807,-0.5679,0.986
dsgdb9nsd_001057,2.2416,4.2671,0.686
dsgdb9nsd_001058,-0.4872,-1.3854,-0.9304
dsgdb9nsd_001059,-2.2155,2.1899,0.7577
dsgdb9nsd_001060,2.498,-0.9463,-0.0001
dsgdb9nsd_001061,-1.5038,-0.8829,0.3567
dsgdb9nsd_001062,-2.4432,2.1354,0.7482
dsgdb9nsd_001064,-0.5833,1.1787,0.0009
dsgdb9nsd_001066,0.7163,2.5541,0.7275
dsgdb9nsd_001067,1.2716,0.9118,0.7497
dsgdb9nsd_001070,2.4957,0.5696,0.001
dsgdb9nsd_001072,-0.0563,-0.1878,0.003
dsgdb9nsd_001073,2.5267,-0.8793,-0.7775
dsgdb9nsd_001076,-1.1086,0.1113,0.0004
dsgdb9nsd_001077,-2.0569,-0.0011,-0.3491
dsgdb9nsd_001078,-3.8507,0.8011,-0.812
dsgdb9nsd_001079,1.9281,-0.709,0.0001
dsgdb9nsd_001080,-3.9805,-0.7842,-0.0001
dsgdb9nsd_001083,-0.4044,-0.001,-1.2435
dsgdb9nsd_001085,3.7146,-1.281,-0.0003
dsgdb9nsd_001086,1.5376,0.577,-0.7977
dsgdb9nsd_001089,2.6412,2.4472,0.0002
dsgdb9nsd_001090,3.971,-1.7539,0.0014
dsgdb9nsd_001095,-0.1943,-1.1098,-0.5919
dsgdb9nsd_001096,0.288,-0.9546,0
dsgdb9nsd_001097,-0.3466,0.9084,-0.0001
dsgdb9nsd_001099,0.8348,-2.4591,0.0519
dsgdb9nsd_001104,0.0121,0.0001,-0.0478
dsgdb9nsd_001105,0.8035,0.7097,0.7602
dsgdb9nsd_001106,-0.1331,1.0904,0.9179
dsgdb9nsd_001107,0.8694,-0.432,1.3751
dsgdb9nsd_001108,1.1043,-4.9596,0.0004
dsgdb9nsd_001109,1.6003,-5.3907,-0.7288
dsgdb9nsd_001112,-0.0001,-0.0001,1.4832
dsgdb9nsd_001113,2.4594,0.2562,0.5925
dsgdb9nsd_001119,0,5.8161,0
dsgdb9nsd_001121,0.6086,-2.55,2.0623
dsgdb9nsd_001122,-1.2331,0.0159,-3.2029
dsgdb9nsd_001123,0.5326,-2.9607,1.5502
dsgdb9nsd_001124,0.8267,-1.3703,0.9297
dsgdb9nsd_001127,-1.991,1.342,2.6346
dsgdb9nsd_001130,0,-0.0888,0
dsgdb9nsd_001131,-1.0374,0.3049,-0.8295
dsgdb9nsd_001133,0,-0.5234,0
dsgdb9nsd_001134,-2.9998,0,0.4583
dsgdb9nsd_001135,-2.911,-0.2703,0
dsgdb9nsd_001137,3.8347,0,1.9546
dsgdb9nsd_001140,-0.2505,0.2691,-0.2748
dsgdb9nsd_001141,-0.0164,-0.083,0
dsgdb9nsd_001142,-0.074,-0.1458,1.5032
dsgdb9nsd_001143,-0.2557,1.0382,0.8671
dsgdb9nsd_001144,-0.5345,1.5637,0.9684
dsgdb9nsd_001145,0,0,-0.0814
dsgdb9nsd_001146,-0.7238,0.6328,0.8437
dsgdb9nsd_001147,-0.0001,0.0005,-1.7675
dsgdb9nsd_001149,0,-0.0001,-0.0002
dsgdb9nsd_001150,0,0,1.6818
dsgdb9nsd_001151,-0.6693,-1.246,0.0001
dsgdb9nsd_001152,0,-0.0003,1.2552
dsgdb9nsd_001154,2.6261,2.7786,0.0002
dsgdb9nsd_001155,0,4.3801,0
dsgdb9nsd_001156,-1.8216,1.9452,0.2914
dsgdb9nsd_001158,0.0002,-1.0463,-0.1099
dsgdb9nsd_001159,-3.0785,1.1549,0.1042
dsgdb9nsd_001160,0.0008,2.7289,0.3691
dsgdb9nsd_001162,1.2504,2.5922,-0.8137
dsgdb9nsd_001163,-2.653,1.1174,0.0725
dsgdb9nsd_001164,2.1057,3.0424,-0.5224
dsgdb9nsd_001165,0.7673,3.3411,-0.5447
dsgdb9nsd_001168,3.7148,0.0913,-0.0007
dsgdb9nsd_001170,-1.3576,1.7849,1.3761
dsgdb9nsd_001171,-5.3574,0.304,-1.9759
dsgdb9nsd_001172,1.6712,1.1208,0.3997
dsgdb9nsd_001173,-4.1296,1.4984,-2.0144
dsgdb9nsd_001174,-0.6265,0.1711,-0.0005
dsgdb9nsd_001176,-4.5592,0.7446,0.1326
dsgdb9nsd_001177,0.1278,-1.112,-0.2955
dsgdb9nsd_001180,-0.7382,1.2922,0.0024
dsgdb9nsd_001185,2.7371,0.8357,0.2685
dsgdb9nsd_001187,0,-2.6199,0.0021
dsgdb9nsd_001188,2.9419,-1.1009,-0.6373
dsgdb9nsd_001190,0.2569,-1.3457,0.0008
dsgdb9nsd_001191,0.5436,0.6876,0.6028
dsgdb9nsd_001192,0.0012,-1.1017,-0.7464
dsgdb9nsd_001193,1.5008,-0.956,-1.4013
dsgdb9nsd_001194,0.2055,-0.0362,-0.2583
dsgdb9nsd_001195,0.488,-2.2899,0.0145
dsgdb9nsd_001196,-1.2798,-2.846,-0.7972
dsgdb9nsd_001197,0.0855,0.0746,-0.1421
dsgdb9nsd_001198,-0.2776,1.3895,-0.5996
dsgdb9nsd_001199,-1.7398,2.5053,0.0001
dsgdb9nsd_001200,-2.7584,2.3316,0.0006
dsgdb9nsd_001201,-1.0485,3.59,0.0001
dsgdb9nsd_001202,-3.3739,3.5573,0.0005
dsgdb9nsd_001205,1.004,-0.956,0
dsgdb9nsd_001206,1.6007,1.0805,0.0007
dsgdb9nsd_001207,0.3198,-2.4158,0.0003
dsgdb9nsd_001209,-0.8838,-2.8671,1.2778
dsgdb9nsd_001211,-0.5755,-1.4499,0.0002
dsgdb9nsd_001212,2.8205,-0.1324,-0.0011
dsgdb9nsd_001214,4.285,-2.3062,-0.0003
dsgdb9nsd_001215,0.1673,-2.9493,1.8202
dsgdb9nsd_001216,-2.8857,-2.4247,1.8117
dsgdb9nsd_001217,0.0346,-2.1928,-0.5145
dsgdb9nsd_001220,-2.4345,-2.2276,0.8245
dsgdb9nsd_001221,-2.7976,-0.1465,0.0031
dsgdb9nsd_001222,-3.5791,-1.7078,2.7193
dsgdb9nsd_001223,-4.7856,-2.8149,1.7466
dsgdb9nsd_001225,2.2456,-1.6997,0.3938
dsgdb9nsd_001226,-3.148,-3.0382,0.6779
dsgdb9nsd_001227,-3.6284,-1.178,0.0071
dsgdb9nsd_001229,-5.7669,-3.2096,1.5034
dsgdb9nsd_001230,2.4635,-3.4378,-0.202
dsgdb9nsd_001231,3.1448,-2.3581,0.663
dsgdb9nsd_001234,5.3317,0.0004,-0.4391
dsgdb9nsd_001237,-3.5866,-1.3966,-0.3704
dsgdb9nsd_001238,-2.201,-2.0319,-0.34
dsgdb9nsd_001241,-3.839,0.784,1.6594
dsgdb9nsd_001243,4.0673,1.9083,1.4608
dsgdb9nsd_001244,0.77,-1.1089,-0.6233
dsgdb9nsd_001245,4.0599,-0.2207,0.1921
dsgdb9nsd_001247,-2.6762,0.6531,0.7358
dsgdb9nsd_001249,3.6508,-0.926,1.4598
dsgdb9nsd_001250,2.9408,0.2604,0.5733
dsgdb9nsd_001251,-2.8919,-0.5645,1.5346
dsgdb9nsd_001252,-3.2102,1.3982,1.028
dsgdb9nsd_001254,-4.61,-1.1436,2.4416
dsgdb9nsd_001255,-0.3638,-1.9723,0
dsgdb9nsd_001256,1.1942,-2.3597,-0.796
dsgdb9nsd_001257,0.3976,-0.221,0.0004
dsgdb9nsd_001258,-1.4169,-0.9359,0.2627
dsgdb9nsd_001260,-1.5616,1.2405,2.1545
dsgdb9nsd_001261,-2.4174,-4.081,0.0003
dsgdb9nsd_001262,-2.1727,-2.7704,0.0004
dsgdb9nsd_001266,0.2471,-1.0961,0.6219
dsgdb9nsd_001267,0.6035,0.4505,1.3509
dsgdb9nsd_001268,0.0787,0.0389,-0.0068
dsgdb9nsd_001269,-1.1978,-1.1458,-0.7712
dsgdb9nsd_001270,1.3629,0.0023,2.4426
dsgdb9nsd_001271,0.6586,-0.1649,1.0512
dsgdb9nsd_001272,-0.2648,-3.8871,-0.001
dsgdb9nsd_001273,-2.6648,2.4254,0.614
dsgdb9nsd_001274,0.3927,1.3698,1.1365
dsgdb9nsd_001275,0.1119,-2.5743,0.0001
dsgdb9nsd_001278,0.4909,-3.5606,-0.2587
dsgdb9nsd_001279,0.9405,-1.7731,0
dsgdb9nsd_001280,0.3062,-2.3637,0.6171
dsgdb9nsd_001283,-0.4844,-4.0731,-0.4254
dsgdb9nsd_001285,0.0646,-1.5768,0.0001
dsgdb9nsd_001286,-0.7655,-2.3904,-0.0442
dsgdb9nsd_001287,-0.4406,-4.5649,0.3561
dsgdb9nsd_001289,-0.9791,-1.9488,1.9459
dsgdb9nsd_001291,-0.1479,-1.1388,0.6072
dsgdb9nsd_001294,0.0228,-0.0193,-0.0493
dsgdb9nsd_001297,0.1304,-0.735,0.4139
dsgdb9nsd_001303,1.8348,1.6337,0.0001
dsgdb9nsd_001304,-3.5139,1.9047,0
dsgdb9nsd_001305,1.1738,1.9472,0.9784
dsgdb9nsd_001307,-3.9664,1.2633,0.5499
dsgdb9nsd_001308,0.0676,2.0524,0.3446
dsgdb9nsd_001312,0.7309,0.7293,-0.7282
dsgdb9nsd_001314,0.2727,0.8605,0.4414
dsgdb9nsd_001317,0.9644,-1.1593,0.8547
dsgdb9nsd_001318,1.2264,-1.2155,-0.2461
dsgdb9nsd_001320,0.9222,-0.0133,0.1308
dsgdb9nsd_001321,4.1692,-1.1042,0.4036
dsgdb9nsd_001322,1.3124,-0.4277,-1.2164
dsgdb9nsd_001323,4.6628,-1.4982,-0.9062
dsgdb9nsd_001324,0.3936,0.7057,-1.6322
dsgdb9nsd_001325,3.8151,-0.2906,-1.3752
dsgdb9nsd_001328,3.1779,0.2262,1.1112
dsgdb9nsd_001330,3.3041,-0.5424,0.011
dsgdb9nsd_001331,2.1889,-0.8519,-2.4076
dsgdb9nsd_001333,0.0715,1.2887,-0.5281
dsgdb9nsd_001334,2.3289,-0.5041,-0.4008
dsgdb9nsd_001335,1.8467,0.7884,-0.8783
dsgdb9nsd_001337,-0.0167,0.0717,-0.0843
dsgdb9nsd_001338,-0.313,0.5466,1.119
dsgdb9nsd_001340,-0.3006,0.9164,0.5066
dsgdb9nsd_001342,0.7079,0.4749,-0.2395
dsgdb9nsd_001343,0.0779,0,-0.0679
dsgdb9nsd_001344,1.9493,-0.0002,-0.1231
dsgdb9nsd_001350,-0.0504,0,-0.0001
dsgdb9nsd_001352,-1.0686,1.0408,0.1287
dsgdb9nsd_001353,0.9147,-0.1156,0.8693
dsgdb9nsd_001356,-1.0813,-0.1577,0.348
dsgdb9nsd_001357,0.2204,-1.5485,-1.1822
dsgdb9nsd_001358,0.6802,-0.39,-0.5944
dsgdb9nsd_001359,-0.0504,-0.0001,0.0265
dsgdb9nsd_001360,0.3451,1.0825,0.7478
dsgdb9nsd_001363,-0.3162,-0.5455,1.0765
dsgdb9nsd_001364,1.2897,-2.6456,0.0001
dsgdb9nsd_001366,4.7812,-3.4568,0.0017
dsgdb9nsd_001367,0.8722,-2.4385,0.0023
dsgdb9nsd_001368,0.1595,-0.5493,0.0004
dsgdb9nsd_001369,-1.6073,-4.5421,0.0014
dsgdb9nsd_001371,3.9651,0.8478,0.8324
dsgdb9nsd_001373,-1.3526,1.3267,-0.0002
dsgdb9nsd_001374,-0.856,-5.1203,0.0022
dsgdb9nsd_001376,3.102,1.8241,0.001
dsgdb9nsd_001377,3.0162,-4.878,0.0005
dsgdb9nsd_001379,1.2221,0.1345,0.3302
dsgdb9nsd_001383,-0.4131,-5.8238,-0.0017
dsgdb9nsd_001384,-2.2255,-3.1468,0.0004
dsgdb9nsd_001385,-5.2551,-0.3054,0.0084
dsgdb9nsd_001386,5.1524,-2.209,0.0086
dsgdb9nsd_001388,-2.8047,2.9783,-0.7406
dsgdb9nsd_001390,1.3768,-1.1962,-0.7748
dsgdb9nsd_001392,-2.3283,1.5863,0.6648
dsgdb9nsd_001394,0.0034,0.1451,0.0144
dsgdb9nsd_001396,-3.3552,-0.3881,0.5439
dsgdb9nsd_001397,-0.0489,0.6573,0.2012
dsgdb9nsd_001400,0.7297,-0.2025,0.6354
dsgdb9nsd_001403,-4.3546,-1.6374,1.311
dsgdb9nsd_001404,-0.7119,-0.6853,1.0147
dsgdb9nsd_001405,1.7886,0.8548,1.1
dsgdb9nsd_001406,-2.5974,1.6073,-0.34
dsgdb9nsd_001407,-3.1039,0.3052,1.4547
dsgdb9nsd_001408,-0.2127,0.0325,3.2393
dsgdb9nsd_001409,-1.742,0.4858,-0.3656
dsgdb9nsd_001413,-2.2798,-0.5029,2.3605
dsgdb9nsd_001415,-2.1852,1.0812,2.2049
dsgdb9nsd_001419,-2.8096,0.0676,1.3593
dsgdb9nsd_001421,-0.1386,0.5611,0.0953
dsgdb9nsd_001422,0.295,1.1114,2.622
dsgdb9nsd_001423,-0.7831,1.3913,2.6101
dsgdb9nsd_001425,-0.8983,0.0454,0.8529
dsgdb9nsd_001426,1.3523,-1.065,-0.073
dsgdb9nsd_001427,-1.5255,-0.8756,0.0004
dsgdb9nsd_001428,4.236,0.7195,0.8276
dsgdb9nsd_001430,-2.4717,-0.8549,-0.0012
dsgdb9nsd_001433,-1.3027,-3.7586,0.0002
dsgdb9nsd_001434,1.2765,-1.8424,0.0093
dsgdb9nsd_001435,-0.87,2.5779,-0.0322
dsgdb9nsd_001437,-1.5424,-2.7772,0.0007
dsgdb9nsd_001444,-1.8227,-1.2166,1.4547
dsgdb9nsd_001445,0.8227,-1.4732,0
dsgdb9nsd_001447,-1.0482,0.2318,-0.0015
dsgdb9nsd_001449,-2.9891,-1.0333,0
dsgdb9nsd_001450,-3.0056,-5.5721,0.1552
dsgdb9nsd_001453,-2.6719,-0.7322,0.9051
dsgdb9nsd_001454,0.4596,-3.9597,-0.0004
dsgdb9nsd_001457,0.0771,1.2674,0.0017
dsgdb9nsd_001459,-1.6582,-2.4304,1.7677
dsgdb9nsd_001461,-2.4337,-6.4271,0.0074
dsgdb9nsd_001462,0.9083,-1.1152,-0.0034
dsgdb9nsd_001464,2.8501,0.1985,-1.144
dsgdb9nsd_001465,-0.0697,-0.0822,-0.0591
dsgdb9nsd_001468,1.0227,-1.1593,0.8382
dsgdb9nsd_001469,4.0981,-2.1121,1.7292
dsgdb9nsd_001471,-3.8205,-1.0732,1.0068
dsgdb9nsd_001472,-0.7558,-1.242,0.9419
dsgdb9nsd_001474,-3.7021,-0.9355,1.6962
dsgdb9nsd_001475,1.1103,-0.4274,-0.9
dsgdb9nsd_001476,-3.7925,2.3609,-0.38
dsgdb9nsd_001477,2.0554,-0.1369,0.0518
dsgdb9nsd_001478,-4.1787,0.0927,0.9201
dsgdb9nsd_001480,-3.9098,-1.5369,-0.4361
dsgdb9nsd_001482,-1.6314,1.8441,2.0619
dsgdb9nsd_001483,2.6262,-0.7515,0.6655
dsgdb9nsd_001484,-2.3074,1.1738,2.5397
dsgdb9nsd_001485,3.4267,1.3578,1.7155
dsgdb9nsd_001488,0.4681,-1.1888,-0.304
dsgdb9nsd_001491,-0.0213,-2.6767,0.0002
dsgdb9nsd_001493,-3.2555,-0.5477,0.2741
dsgdb9nsd_001494,-0.7633,-3.5127,-0.6789
dsgdb9nsd_001495,-0.4305,-0.7177,0.0001
dsgdb9nsd_001496,2.8672,1.225,0.0002
dsgdb9nsd_001497,-0.8371,-1.8095,-0.0017
dsgdb9nsd_001498,4.3979,0.0691,0.0001
dsgdb9nsd_001499,2.6211,-0.6844,-0.3344
dsgdb9nsd_001501,-3.5145,-2.0386,0.0002
dsgdb9nsd_001502,0.109,-1.3973,0
dsgdb9nsd_001504,1.0438,-0.387,-0.0001
dsgdb9nsd_001505,-2.736,-2.635,0.4484
dsgdb9nsd_001507,-2.2847,-1.0263,0
dsgdb9nsd_001509,0.9526,-1.4798,0.0006
dsgdb9nsd_001510,2.8659,-1.4473,-0.0002
dsgdb9nsd_001511,0.2107,-1.1188,0.0002
dsgdb9nsd_001513,-0.2725,-2.4107,-0.0014
dsgdb9nsd_001515,-0.4801,-3.3038,0.1645
dsgdb9nsd_001516,0.2178,-1.5392,0
dsgdb9nsd_001517,1.0197,-3.2039,-0.3444
dsgdb9nsd_001518,1.0128,-4.3311,0.1396
dsgdb9nsd_001519,0.4165,-3.5188,-0.3584
dsgdb9nsd_001520,0.5896,-2.1701,0.1157
dsgdb9nsd_001521,-0.677,-1.0867,0.0005
dsgdb9nsd_001522,-0.5883,-2.3838,0.0026
dsgdb9nsd_001523,1.2066,-0.1228,0.0001
dsgdb9nsd_001525,1.8122,-0.5311,-0.0001
dsgdb9nsd_001526,0.9734,-2.9595,0.0053
dsgdb9nsd_001528,0.6234,-2.0881,0.6524
dsgdb9nsd_001530,-1.284,-0.5925,0.6119
dsgdb9nsd_001533,1.6482,-1.2295,0.6692
dsgdb9nsd_001534,-0.3676,-4.7675,-0.1275
dsgdb9nsd_001535,0.1161,-2.6116,-0.0011
dsgdb9nsd_001536,0.143,-2.4698,0.0017
dsgdb9nsd_001537,-0.8668,1.5326,0.5991
dsgdb9nsd_001539,-0.6681,0.3592,-0.0739
dsgdb9nsd_001540,-3.4436,2.2429,-0.5833
dsgdb9nsd_001542,0.1346,-1.0346,-0.7334
dsgdb9nsd_001543,3.3881,0.6651,-0.2326
dsgdb9nsd_001549,-3.6257,1.1258,-0.0634
dsgdb9nsd_001551,0.8224,0.4384,1.5752
dsgdb9nsd_001553,-2.5627,2.8766,0.7491
dsgdb9nsd_001555,3.5486,1.7959,0.2746
dsgdb9nsd_001556,2.3958,2.4649,-0.0326
dsgdb9nsd_001558,1.2679,-1.5158,0.9841
dsgdb9nsd_001559,-3.7233,0.9129,0.7517
dsgdb9nsd_001560,2.5868,0.8931,0.8161
dsgdb9nsd_001562,-0.9276,1.3463,-0.3394
dsgdb9nsd_001563,-2.4895,-0.3422,-0.0018
dsgdb9nsd_001564,1.3058,-0.3106,1.3801
dsgdb9nsd_001566,-0.0556,1.0899,0.75
dsgdb9nsd_001567,0.1314,-0.7876,0.5688
dsgdb9nsd_001568,-0.125,0.0769,-0.1889
dsgdb9nsd_001569,1.0238,-0.1585,1.4877
dsgdb9nsd_001570,0.0006,-0.0112,-0.0435
dsgdb9nsd_001571,0.048,-1.0045,0.7955
dsgdb9nsd_001573,0.1401,-1.0469,-0.8513
dsgdb9nsd_001574,-2.011,-0.1767,1.2214
dsgdb9nsd_001577,1.7626,0.3069,-0.2295
dsgdb9nsd_001579,-0.0518,-0.0666,-0.1677
dsgdb9nsd_001581,1.9655,0.9063,-0.5349
dsgdb9nsd_001582,0.2504,-0.1664,-0.0004
dsgdb9nsd_001583,3.6437,1.1613,0.0005
dsgdb9nsd_001586,-0.5883,0.6052,0.0022
dsgdb9nsd_001587,-1.1127,1.5183,0.696
dsgdb9nsd_001590,-0.0021,-2.7999,0.7992
dsgdb9nsd_001592,-1.364,-1.2072,1.146
dsgdb9nsd_001593,-2.4386,-1.7469,-0.3875
dsgdb9nsd_001594,1.2758,0.5439,1.8438
dsgdb9nsd_001595,0.6479,-0.3866,0.1151
dsgdb9nsd_001597,-0.9389,-3.8597,0.6065
dsgdb9nsd_001598,2.3178,-2.5951,1.6435
dsgdb9nsd_001601,1.5712,-1.565,0.2828
dsgdb9nsd_001603,3.3228,1.3399,-0.5336
dsgdb9nsd_001604,-2.3056,2.0969,-0.3857
dsgdb9nsd_001605,1.4627,0.7806,-0.1593
dsgdb9nsd_001606,3.0404,-1.1103,0.0451
dsgdb9nsd_001607,-0.7142,3.5562,0
dsgdb9nsd_001608,-4.4425,2.4949,0.0004
dsgdb9nsd_001609,-0.8967,-0.7002,-0.0398
dsgdb9nsd_001610,0.7662,0.0017,0.5837
dsgdb9nsd_001611,-2.5373,2.3989,-0.4621
dsgdb9nsd_001613,-3.5666,2.0966,0.4961
dsgdb9nsd_001615,3.4784,1.8254,0.5568
dsgdb9nsd_001617,-0.2024,1.3048,0.0744
dsgdb9nsd_001619,3.6366,1.6323,0.5627
dsgdb9nsd_001622,2.8715,2.4384,1.2484
dsgdb9nsd_001623,0.1325,0.1217,0.0131
dsgdb9nsd_001625,-2.3243,1.1929,0.8327
dsgdb9nsd_001627,-3.9189,0.213,-0.0311
dsgdb9nsd_001628,-2.3715,1.989,-0.1612
dsgdb9nsd_001630,2.7323,-2.6421,1.8048
dsgdb9nsd_001632,-1.4695,0.3956,0.7272
dsgdb9nsd_001634,-1.3563,2.4312,0.7731
dsgdb9nsd_001635,2.8507,-1.5362,0.0003
dsgdb9nsd_001636,-1.0326,-1.4473,0.0011
dsgdb9nsd_001638,-2.8767,3.7205,-0.6623
dsgdb9nsd_001640,-1.8047,0.6226,-0.3918
dsgdb9nsd_001641,1.6757,-0.3233,0.3941
dsgdb9nsd_001642,-8.3367,3.0435,-0.0007
dsgdb9nsd_001643,-1.858,-0.9066,0.0003
dsgdb9nsd_001644,0.1255,-0.0729,-0.0001
dsgdb9nsd_001647,-0.6242,-0.0631,0.0002
dsgdb9nsd_001650,-0.2154,0.0169,0.001
dsgdb9nsd_001651,-0.9312,0.9388,-0.0001
dsgdb9nsd_001653,-0.4677,1.9374,-0.0027
dsgdb9nsd_001656,2.4153,0.8038,-1.4468
dsgdb9nsd_001657,-0.583,1.5987,0.3169
